%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
95330620863,5957,95336000000,world,-4.67887840862e-06,-1.11651220553e-05,-5.39556008996e-06,0.0548650832927,-0.00100955329246,0.0677638257412
95350805340,5958,95352000000,world,1.98637089258e-05,5.88708358631e-05,3.96514078649e-06,0.0548757617296,-0.00101844003872,0.0677615253447
95360898458,5959,95368000000,world,1.0586895538e-05,3.32351387262e-05,-7.05250728796e-07,0.0548856269443,-0.00102711771078,0.0677591038639
95381066652,5960,95384000000,world,2.28132399531e-06,7.23911028443e-06,-1.80630679731e-07,0.0548951283884,-0.0010355023695,0.0677565587929
95391181979,5961,95400000000,world,2.50675364272e-05,8.16379243979e-05,-3.82187315613e-06,0.054904422542,-0.00104365021523,0.0677539180053
95411351259,5962,95416000000,world,1.74815573513e-05,5.55357685129e-05,-1.16542944515e-06,0.0549136289101,-0.0010516544897,0.0677512197049
95431562072,5963,95432000000,world,9.17236486531e-06,2.93335306428e-05,-5.08085258601e-07,0.0549214439218,-0.00105766750976,0.0677477763326
95441687750,5964,95448000000,world,6.96383219325e-07,2.69684302083e-06,1.46400656925e-07,0.0549258081551,-0.00106360861433,0.0677434972634
95461939590,5965,95464000000,world,1.40805683263e-05,7.5164137697e-05,1.08558859077e-05,0.0549263938267,-0.00107087220281,0.0677385854327
95472220514,5966,95480000000,world,1.43968597014e-05,4.5626804458e-05,-7.18090970971e-07,0.0549264984578,-0.00107965406324,0.067733830504
95492424222,5967,95496000000,world,5.69854289956e-06,1.73142985658e-05,-5.46897552479e-07,0.054928554913,-0.00109000340044,0.0677297974486
95502503418,5968,95512000000,world,-6.70922889571e-06,-9.7757799324e-06,3.9854961355e-06,0.0549330874576,-0.00110138535303,0.0677265048707
95522728347,5969,95528000000,world,2.20640922366e-05,5.59004467655e-05,-5.84391510132e-06,0.0549380699262,-0.00111137771147,0.0677230442642
95542962665,5970,95544000000,world,9.14125244588e-06,2.79037102465e-05,-1.14978576991e-06,0.0549416197451,-0.00111931909902,0.0677195231825
95563161824,5971,95560000000,world,-5.96388953269e-07,-1.90473077061e-06,4.37180269096e-07,0.0549427045815,-0.00112523844594,0.0677166407434
95583396246,5972,95584000000,world,1.68153956015e-05,5.24693412861e-05,-3.33754279379e-06,0.0549419485114,-0.00113148811502,0.0677135113862
95583396246,5973,95592000000,world,1.18949046816e-05,3.73915670818e-05,-1.795141291e-06,0.0549413072144,-0.00113307237634,0.067712792968
95603553960,5974,95608000000,world,2.25717941109e-06,7.09655296915e-06,-3.43325800346e-07,0.0549394586101,-0.0011357872343,0.0677116269534
95623757144,5975,95624000000,world,2.5040525056e-05,7.67702400069e-05,-4.30570727976e-06,0.0549372328384,-0.00113827654757,0.0677104154098
95633882581,5976,95640000000,world,1.46757061928e-05,4.684514082e-05,-2.06063078964e-06,0.0549347374959,-0.00114069451539,0.067709122604
95654127628,5977,95656000000,world,5.16986955743e-06,1.66682270151e-05,-6.80123957717e-07,0.0549323351388,-0.00114337121203,0.0677078915697
95664235189,5978,95672000000,world,-4.33725740813e-06,-1.34832059114e-05,-7.47546517112e-08,0.0549301719066,-0.00114633152435,0.0677067216105
95684501222,5979,95688000000,world,1.80559910823e-05,5.76415365789e-05,-2.07413070561e-06,0.0549276647403,-0.00114966980974,0.0677054499551
95694633193,5980,95704000000,world,9.21508447538e-06,2.94589119624e-05,-1.47564658038e-06,0.0549278568828,-0.0011556054303,0.0677032659747
95714839474,5981,95720000000,world,5.20738606716e-07,2.07759601995e-06,-6.94794287294e-08,0.0549310916745,-0.00116398907871,0.0676998454486
95735097902,5982,95736000000,world,1.39765307462e-05,7.65780798961e-05,-1.14663006292e-06,0.0549361954425,-0.0011743609549,0.0676966866779
95745201570,5983,95752000000,world,1.41138307234e-05,4.69467095439e-05,-2.19345160593e-06,0.0549423891711,-0.00118596903842,0.0676939752565
95765413059,5984,95768000000,world,5.9936461086e-06,1.93992664107e-05,-9.46352065021e-07,0.0549491591264,-0.00119822520907,0.0676914932338
95775534904,5985,95784000000,world,-2.71664135193e-06,-8.10028947879e-06,1.4954375419e-07,0.0549563664181,-0.00121082282179,0.0676891344038
95795703244,5986,95800000000,world,2.02855831485e-05,6.4571654878e-05,-2.61451754172e-06,0.0549647105641,-0.00122326503995,0.0676867919718
95826076587,5987,95816000000,world,1.13353783774e-05,3.70254609194e-05,-1.69920776833e-06,0.0549731587998,-0.00123531241206,0.0676843249553
95826076587,5988,95832000000,world,2.82892426452e-06,9.2951739432e-06,-4.12971073243e-07,0.0549815174089,-0.00124706695539,0.0676817444421
95846290622,5989,95848000000,world,2.49557305411e-05,8.20180189134e-05,-3.81279535005e-06,0.0549892731357,-0.00125871188673,0.0676790630802
95856363922,5990,95864000000,world,1.64312986622e-05,5.42563442002e-05,-2.39965995655e-06,0.0549975200287,-0.0012702756445,0.0676763720241
95876555783,5991,95880000000,world,7.99159349029e-06,2.65701981404e-05,-1.20801783612e-06,0.0550072163813,-0.00128174531301,0.0676737438453
95886671446,5992,95896000000,world,-3.54851311932e-07,-1.12895112732e-06,3.83461724963e-08,0.0550168468895,-0.00129307777136,0.067671066651
95906868206,5993,95912000000,world,2.17873241357e-05,7.18125242054e-05,-2.98957754837e-06,0.0550268878999,-0.00130422378004,0.0676683590147
95927025439,5994,95928000000,world,1.30523548367e-05,4.39946988867e-05,-1.96437426429e-06,0.0550349680292,-0.00131346531948,0.0676649406614
95937099232,5995,95944000000,world,4.59468767116e-06,1.56745330072e-05,-6.82214487328e-07,0.0550398351371,-0.00132041407164,0.0676606093998
95947179038,5996,95960000000,world,-1.19367816374e-06,-1.37227900048e-05,4.54480501097e-07,0.0550418916656,-0.00132553971234,0.067655536029
95967357455,5997,95976000000,world,1.47756460772e-05,5.93098633608e-05,-2.37493479492e-06,0.0550414766529,-0.00132761031861,0.0676493821902
95987551708,5998,95992000000,world,8.72928672554e-06,3.00945305499e-05,-1.23121020821e-06,0.0550402469685,-0.00132885415425,0.0676429273161
96007756879,5999,96008000000,world,5.98892040164e-07,1.70861326615e-06,1.74324835993e-07,0.0550380997308,-0.00133020023405,0.0676364439516
96017846952,6000,96024000000,world,2.68650718277e-05,6.56874134005e-05,1.57451357764e-05,0.0550356646595,-0.00133237863701,0.0676301911239
