%time,field.header.seq,field.header.stamp,field.header.frame_id,field.twist.linear.x,field.twist.linear.y,field.twist.linear.z,field.twist.angular.x,field.twist.angular.y,field.twist.angular.z
74950612659,4683,74952000000,world,-4.38654018139e-06,1.08580991311e-05,1.63989018846e-06,0.0575555623772,-0.00131264658494,0.0655310041496
74960839946,4684,74968000000,world,1.26529600341e-06,-3.16003300042e-06,-4.76109132844e-07,0.0575623013903,-0.00131199157146,0.0655295188575
74980955734,4685,74984000000,world,-1.81177836867e-05,4.47035268272e-05,6.82311106126e-06,0.0575653485627,-0.0013103611132,0.0655195326796
74991014533,4686,75000000000,world,-1.24044816397e-05,3.07588296255e-05,4.76392126959e-06,0.0575700049428,-0.00130530189691,0.0655146984124
75011124309,4687,75016000000,world,-1.0849216778e-06,2.8171491198e-06,4.90217712792e-07,0.0575819506933,-0.00130099006699,0.0655094562113
75031314213,4688,75032000000,world,-2.36486322547e-05,6.49738513553e-05,1.23451360946e-05,0.0575768858929,-0.0012983099453,0.0654986163289
75041422162,4689,75048000000,world,-8.92124229869e-06,2.11685015741e-05,3.1874299601e-06,0.0575947006644,-0.00129913672907,0.0654959383954
75061635994,4690,75064000000,world,3.85142432712e-06,-7.93537055393e-06,-7.83154431225e-07,0.0576053613265,-0.0012996764123,0.065492510089
75071743929,4691,75080000000,world,-2.27248217978e-05,5.14591247782e-05,7.00143736501e-06,0.0575984159906,-0.00130206958735,0.0654838189074
75091841177,4692,75096000000,world,-1.58938130231e-05,3.68172570757e-05,5.36387920283e-06,0.0576019495625,-0.00129914058231,0.0654798051673
75101896103,4693,75112000000,world,3.30719274455e-06,-7.45640852482e-06,-9.79443492609e-07,0.0576146122139,-0.00129572734266,0.0654706946559
75122239464,4694,75128000000,world,-2.26903975703e-05,5.20120045988e-05,7.52276527869e-06,0.0576074947117,-0.00129806875066,0.0654620509533
75142439739,4695,75144000000,world,-9.82966518872e-06,2.2586620939e-05,3.4384036061e-06,0.0576169381035,-0.00129954675637,0.065459808891
75152495055,4696,75160000000,world,2.6205111234e-06,-6.59411946635e-06,-1.25700384861e-06,0.0576256738261,-0.00130198301918,0.0654581669612
75172649634,4697,75176000000,world,-2.26283580938e-05,5.36297699934e-05,8.98506381801e-06,0.0576156117042,-0.0013032084273,0.0654498701599
75182710283,4698,75192000000,world,-1.6767919875e-05,3.90825705553e-05,6.37048260851e-06,0.0576188859826,-0.00130284328663,0.0654485086133
75202818839,4699,75208000000,world,1.77822861457e-06,-4.18024123762e-06,-6.8448190829e-07,0.0576288281594,-0.00130199083552,0.0654434842063
75222933306,4700,75224000000,world,-2.41523082078e-05,5.59242058096e-05,9.14304182464e-06,0.0576200909174,-0.00130596715845,0.0654373812423
75232987524,4701,75240000000,world,-1.18184572447e-05,2.70287918057e-05,4.43954699664e-06,0.0576285081391,-0.00130888877028,0.0654371351953
75253098601,4702,75256000000,world,7.59134308796e-07,-1.73905639728e-06,-3.12672235358e-07,0.0576367879756,-0.00131168196403,0.0654364596497
75273259772,4703,75272000000,world,-2.54291203886e-05,5.82278200992e-05,9.93027020014e-06,0.0576265349084,-0.00131251675505,0.0654277241997
75293377044,4704,75288000000,world,-1.29540834014e-05,2.94709171643e-05,4.9568135407e-06,0.0576331383393,-0.00131189169087,0.0654246528314
75303434522,4705,75304000000,world,-3.43355809244e-07,7.82364819557e-07,1.53170081368e-07,0.057639782604,-0.00131143048392,0.0654211200883
75333879127,4706,75328000000,world,-8.41876239421e-07,2.0158681849e-06,3.27979641148e-07,0.0576436517054,-0.00131633212321,0.0654171978533
75343937330,4707,75336000000,world,-2.51207271642e-05,6.28997665245e-05,9.70038210752e-06,0.0576322873043,-0.00131576998219,0.0654063071482
75364098155,4708,75360000000,world,-1.47711144377e-05,3.31715106237e-05,5.6253640673e-06,0.0576417214502,-0.00131867370278,0.0654069285088
75374158278,4709,75368000000,world,-1.47711144377e-05,3.31715106237e-05,5.6253640673e-06,0.0576417214502,-0.00131867370278,0.0654069285088
75374158278,4710,75384000000,world,4.36242934456e-06,-9.52140470039e-06,-1.01347541687e-06,0.0576589534141,-0.00131895854991,0.0654052338618
75394271579,4711,75400000000,world,-2.28876053868e-05,5.04412045299e-05,7.46163137733e-06,0.0576537582893,-0.00131697825928,0.0653961284652
75414409919,4712,75416000000,world,-9.98717034783e-06,2.18861812323e-05,3.49111762531e-06,0.0576660181978,-0.00131151994518,0.0653916079659
75424480887,4713,75432000000,world,3.07854720864e-06,-6.54629380923e-06,-8.59345052142e-07,0.0576784602218,-0.00130609282208,0.0653864213329
75444824424,4714,75448000000,world,-2.45199451529e-05,5.30648107091e-05,8.08239384174e-06,0.0576752651024,-0.00130553842613,0.065378383589
75454882774,4715,75464000000,world,-1.15007442093e-05,2.48676470307e-05,3.85580727074e-06,0.0576888643215,-0.00130341425115,0.0653758715426
75474992322,4716,75480000000,world,-5.12268075954e-06,1.10257301358e-05,1.4902684787e-06,0.057695422049,-0.00130263852968,0.0653742756117
75495104253,4717,75496000000,world,-2.69279319668e-05,5.78270009971e-05,5.98996049089e-06,0.0576963864789,-0.00130067198481,0.0653633319842
75505197884,4718,75512000000,world,-1.41632406041e-05,3.04542003575e-05,4.33944861586e-06,0.0577074684146,-0.00129593703816,0.0653582861526
75525309022,4719,75528000000,world,-1.60316209748e-06,3.42857811261e-06,5.36952367963e-07,0.0577182071756,-0.0012917130509,0.0653529137243
75535366382,4720,75544000000,world,-2.99960579143e-05,6.41972287258e-05,1.09964495196e-05,0.0577124474271,-0.00129098026259,0.0653429361561
75565582537,4721,75560000000,world,-2.37987639229e-05,5.0787258605e-05,7.87220474194e-06,0.0577184641366,-0.00129037178081,0.0653421195864
75585696485,4722,75576000000,world,-4.8651584955e-06,1.03010705759e-05,1.50121736428e-06,0.0577367895799,-0.00128879009422,0.0653382511061
75605991381,4723,75600000000,world,-2.72195550203e-05,5.75713636686e-05,8.36066139391e-06,0.0577378163429,-0.00128879608457,0.0653284953069
75605991381,4724,75608000000,world,-2.07841979513e-05,4.40437041672e-05,6.55192032679e-06,0.0577424292163,-0.00128483615721,0.0653249893448
75616098540,4725,75624000000,world,-8.04220538313e-06,1.69417641183e-05,2.55374650937e-06,0.0577532895081,-0.00128052755679,0.0653198216071
75636269086,4726,75640000000,world,-1.6174312595e-06,3.40246443575e-06,5.4565902205e-07,0.0577587158442,-0.00127831396527,0.0653172733515
75646350210,4727,75656000000,world,-2.39885274696e-05,5.03394513648e-05,8.03645949086e-06,0.0577592414113,-0.00127670844833,0.0653066470763
75666544940,4728,75672000000,world,-1.76004852466e-05,3.67894890706e-05,5.70102026937e-06,0.0577654316893,-0.00127603062031,0.0653055821965
75686681678,4729,75688000000,world,2.8489031794e-06,-3.8850809827e-06,-8.34213513851e-07,0.0577840957011,-0.00127153097876,0.065302354473
75696937224,4730,75704000000,world,-2.96667846083e-05,5.27684202766e-05,9.32705113548e-06,0.0577798896093,-0.00126850436268,0.0652982989572
75717248096,4731,75720000000,world,-1.33807954764e-05,2.57688440134e-05,4.42959785313e-06,0.0577890016997,-0.00125577513685,0.0652974287773
75727346969,4732,75736000000,world,1.50470192162e-06,-2.17759316721e-06,-5.62670470865e-07,0.0577986446827,-0.00124462734409,0.0652991071632
75767581577,4733,75760000000,world,-2.20893879699e-05,4.04524232618e-05,7.50124676849e-06,0.0577987622784,-0.00123456350197,0.0653010860807
75767581577,4734,75768000000,world,-1.42376344519e-05,2.66436571233e-05,4.77818628737e-06,0.057804195786,-0.00123022365695,0.0653031088466
75787691863,4735,75784000000,world,7.84370802773e-07,-1.3896200951e-06,-2.6167117948e-07,0.0578151786586,-0.00122174899187,0.0653069042068
75797749319,4736,75800000000,world,-3.02594568601e-05,5.56079932844e-05,1.02004959316e-05,0.0578094872072,-0.00121618261112,0.0653060140404
75807805259,4737,75816000000,world,-1.49310126924e-05,2.79040256322e-05,5.0938736645e-06,0.0578182738536,-0.0012040821053,0.0653068605981
75837955901,4738,75832000000,world,-9.62843948012e-08,6.07126970827e-08,3.08234999518e-08,0.0578276308259,-0.0011937986306,0.065307824621
75848096565,4739,75848000000,world,-8.00081268867e-06,1.49120436879e-05,2.76345431967e-06,0.0578300899412,-0.00118800271642,0.065308545511
75858154082,4740,75864000000,world,7.06163017752e-06,-1.27096370688e-05,2.35747139181e-06,0.0578411421002,-0.00117882828266,0.0653073837391
75878304933,4741,75880000000,world,-2.43414894159e-05,4.50098397328e-05,5.02805758908e-06,0.0578381698639,-0.00117998331768,0.0653008161942
