%time,field.header.seq,field.header.stamp,field.header.frame_id,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.orientation_covariance0,field.orientation_covariance1,field.orientation_covariance2,field.orientation_covariance3,field.orientation_covariance4,field.orientation_covariance5,field.orientation_covariance6,field.orientation_covariance7,field.orientation_covariance8,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.angular_velocity_covariance0,field.angular_velocity_covariance1,field.angular_velocity_covariance2,field.angular_velocity_covariance3,field.angular_velocity_covariance4,field.angular_velocity_covariance5,field.angular_velocity_covariance6,field.angular_velocity_covariance7,field.angular_velocity_covariance8,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.linear_acceleration_covariance0,field.linear_acceleration_covariance1,field.linear_acceleration_covariance2,field.linear_acceleration_covariance3,field.linear_acceleration_covariance4,field.linear_acceleration_covariance5,field.linear_acceleration_covariance6,field.linear_acceleration_covariance7,field.linear_acceleration_covariance8
187032277790,11321,187040000000,honey/imu,-8.85711402034e-06,-1.71291563935e-05,0.705502012414,0.708707915934,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.30373039774e-05,5.37515863712e-05,-0.000191852178363,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000549661659279,2.07874554218e-05,-0.000203542829003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187052505395,11322,187056000000,honey/imu,-9.34533416549e-06,-1.70066954334e-05,0.705500921208,0.708709002199,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.22790930581e-05,5.403916405e-05,-0.000192645099618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0021667383859,6.01187373099e-06,0.000528020323112,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187062640801,11323,187072000000,honey/imu,-9.83272889661e-06,-1.68770558131e-05,0.705499826111,0.708710092334,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.15593953015e-05,5.463765602e-05,-0.000193286236341,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00164365363603,-1.34152056459e-05,0.000443420774873,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187082853964,11324,187088000000,honey/imu,-1.0319398588e-05,-1.67389808988e-05,0.705498728263,0.708711185204,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-3.06898832996e-05,5.53352023891e-05,-0.000193704466908,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00476251168359,-3.09533106135e-05,-0.00112931380573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187102978762,11325,187104000000,honey/imu,-1.0804213357e-05,-1.65908377647e-05,0.705497629041,0.708712279438,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.95777609979e-05,5.60659603275e-05,-0.000193903641012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00187422817341,3.14273359766e-05,0.000374276719883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187113039758,11326,187112000000,honey/imu,-1.1045558275e-05,-1.65125949079e-05,0.705497079187,0.708712826795,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.89617914578e-05,5.64337406578e-05,-0.000193960409273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00445074085054,-6.63742249585e-05,-0.000716132418349,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187133152524,11327,187128000000,honey/imu,-1.15235448425e-05,-1.63600295387e-05,0.705495978401,0.70871392258,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.88672129798e-05,5.54176555544e-05,-0.00019421403859,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00233440462818,3.641670585e-05,0.000404337556976,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187143247537,11328,187152000000,honey/imu,-1.22330310208e-05,-1.61462377492e-05,0.7054943224,0.708715571052,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.95352108288e-05,5.38627316638e-05,-0.000194793761452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.000645628509244,-1.47781639326e-05,-0.000144243987646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187163440038,11329,187168000000,honey/imu,-1.27020665558e-05,-1.60125498433e-05,0.705493219377,0.708716669054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.98092387508e-05,5.29972730847e-05,-0.000194335182732,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.000632748111592,1.26745538752e-05,0.000146953620079,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
187183605203,11330,187176000000,honey/imu,-1.31687795953e-05,-1.58812185632e-05,0.705492120121,0.708717763303,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-2.99024392828e-05,5.25718616062e-05,-0.000193916828982,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.00609439378938,-2.96749128533e-06,-0.00143901689078,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
